name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,latitude,longitude,severity_score,year_valid,decade,century,mass_category,fall_found_flag,hemisphere_ns,hemisphere_ew,location_quality
grove mountains 053084,50498,valid,l6,18.69,found,2006.0,-72.77917,75.31556,"-72.77917, 75.31556",-72.77917,75.31556,1,True,2000.0,21.0,small,found,south,east,valid
grove mountains 053085,48406,valid,l6,20.28,found,2006.0,-72.779167,75.315556,"-72.779167, 75.315556",-72.779167,75.315556,1,True,2000.0,21.0,small,found,south,east,valid
grove mountains 053088,48407,valid,l5,12.67,found,2006.0,-72.779167,75.315556,"-72.779167, 75.315556",-72.779167,75.315556,1,True,2000.0,21.0,small,found,south,east,valid
grove mountains 053089,48408,valid,l6,5.01,found,2006.0,-72.779167,75.315556,"-72.779167, 75.315556",-72.779167,75.315556,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053090,48409,valid,l6,8.68,found,2006.0,-72.789722,75.290278,"-72.789722, 75.290278",-72.789722,75.290278,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053093,48410,valid,h5,2.62,found,2006.0,-72.779167,75.315556,"-72.779167, 75.315556",-72.779167,75.315556,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053100,50499,valid,h5,1.19,found,2006.0,-72.78944,75.27833,"-72.78944, 75.27833",-72.78944,75.27833,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053106,50500,valid,l6,6.88,found,2006.0,-72.77778,75.32639,"-72.77778, 75.32639",-72.77778,75.32639,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053113,50501,valid,l6,1.38,found,2006.0,-72.78083,75.30639,"-72.78083, 75.30639",-72.78083,75.30639,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053114,48411,valid,l6,0.7,found,2006.0,-72.780833,75.306667,"-72.780833, 75.306667",-72.780833,75.306667,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053117,50502,valid,l6,12.28,found,2006.0,-72.78111,75.30833,"-72.78111, 75.30833",-72.78111,75.30833,1,True,2000.0,21.0,small,found,south,east,valid
grove mountains 053128,50503,valid,l5,3.26,found,2006.0,-72.76944,75.3375,"-72.76944, 75.3375",-72.76944,75.3375,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053132,46495,valid,h5,2.5,found,2006.0,-72.76944,75.3375,"-72.76944, 75.3375",-72.76944,75.3375,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053140,50504,valid,l6,26.96,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,small,found,south,east,valid
grove mountains 053145,50505,valid,h4,8.25,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053149,46496,valid,h6,2.29,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053151,48412,valid,h5,1.33,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053167,46988,valid,h3,3.12,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053168,46989,valid,h5,3.38,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053171,48413,valid,h5,0.94,found,2006.0,-72.7825,75.300278,"-72.7825, 75.300278",-72.7825,75.300278,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053176,48414,valid,h6,0.95,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053180,48415,valid,h5,0.77,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053183,48416,valid,h5,0.75,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053184,50506,valid,h4,0.51,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053196,50507,valid,h5,0.5,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053201,48417,valid,h4,3.01,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053202,50508,valid,l6,1.43,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053203,50509,valid,l6,1.27,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053209,46990,valid,h4,2.92,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053211,48418,valid,h6,1.41,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053213,48419,valid,h5,1.4,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053214,48420,valid,h4,0.7,found,2006.0,-72.7825,75.300278,"-72.7825, 75.300278",-72.7825,75.300278,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053227,48421,valid,l5,1.77,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053229,48422,valid,l6,2.18,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053230,50510,valid,h5,1.54,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053231,50511,valid,l5,1.32,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053256,50512,valid,l5,0.5,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053276,50513,valid,l5,5.16,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053279,50514,valid,l5,3.22,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053283,50515,valid,l6,1.58,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053289,48423,valid,l6,0.82,found,2006.0,-72.7825,75.300556,"-72.7825, 75.300556",-72.7825,75.300556,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053294,48424,valid,l5,0.75,found,2006.0,-72.774722,75.34,"-72.774722, 75.34",-72.774722,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053297,48425,valid,l6,0.82,found,2006.0,-72.7825,75.301667,"-72.7825, 75.301667",-72.7825,75.301667,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053315,50516,valid,l6,0.5,found,2006.0,-72.77472,75.34,"-72.77472, 75.34",-72.77472,75.34,1,True,2000.0,21.0,tiny,found,south,east,valid
grove mountains 053340,50517,valid,l6,160.87,found,2006.0,-72.77722,75.32833,"-72.77722, 75.32833",-72.77722,75.32833,2,True,2000.0,21.0,medium,found,south,east,valid
grove mountains 053341,46991,valid,l6,137.48,found,2006.0,-72.77722,75.32833,"-72.77722, 75.32833",-72.77722,75.32833,2,True,2000.0,21.0,medium,found,south,east,valid
grove mountains 053344,50518,valid,l6,29.59,found,2006.0,-72.77944,75.31333,"-72.77944, 75.31333",-72.77944,75.31333,1,True,2000.0,21.0,small,found,south,east,valid
grove mountains 053345,50519,valid,l5,26.85,found,2006.0,-72.77933,75.3134,"-72.77933, 75.3134",-72.77933,75.3134,1,True,2000.0,21.0,small,found,south,east,valid
